stop_point_id,journey_id,arrival_time,departure_time,stop_point_name,longitude,latitude
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK39:1187:RapidTransit,165300,165400,Noisy-le-Grand Champs,2.578225,48.842606
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK39:1187:RapidTransit,165600,165700,Noisy-le-Grand - Mont d'Est,2.547785,48.840998
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK39:1187:RapidTransit,165900,165900,Bry-sur-Marne,2.526298,48.844328
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK39:1187:RapidTransit,170200,170300,Val de Fontenay,2.488103,48.853707
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK39:1187:RapidTransit,170700,170800,Vincennes,2.433356,48.847334
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK39:1187:RapidTransit,171000,171100,Nation,2.395952,48.848177
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK39:1187:RapidTransit,171300,171400,Paris Gare de Lyon,2.374082,48.843811
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK39:1187:RapidTransit,171600,171700,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK39:1187:RapidTransit,171900,172000,Auber,2.330432,48.871956
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK39:1187:RapidTransit,172300,172300,Charles-de-Gaulle Étoile,2.29502,48.874201
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK39:1187:RapidTransit,172700,172700,La Grande Arche de la Défense,2.238212,48.891718
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK43:1187:RapidTransit,171300,171300,Torcy,2.654377,48.839557
stop_point:SNCF:87758359:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK43:1187:RapidTransit,171600,171600,Noisiel,2.61639,48.84348
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK43:1187:RapidTransit,171800,171900,Noisy-le-Grand Champs,2.578225,48.842606
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK43:1187:RapidTransit,172100,172200,Noisy-le-Grand - Mont d'Est,2.547785,48.840998
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK43:1187:RapidTransit,172400,172400,Bry-sur-Marne,2.526298,48.844328
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK43:1187:RapidTransit,172700,172800,Val de Fontenay,2.488103,48.853707
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK43:1187:RapidTransit,173200,173300,Vincennes,2.433356,48.847334
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK43:1187:RapidTransit,173500,173600,Nation,2.395952,48.848177
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK43:1187:RapidTransit,173800,173900,Paris Gare de Lyon,2.374082,48.843811
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK43:1187:RapidTransit,174100,174200,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK43:1187:RapidTransit,174400,174500,Auber,2.330432,48.871956
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK43:1187:RapidTransit,174800,174800,Charles-de-Gaulle Étoile,2.29502,48.874201
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK43:1187:RapidTransit,175200,175200,La Grande Arche de la Défense,2.238212,48.891718
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK47:1187:RapidTransit,173800,173800,Torcy,2.654377,48.839557
stop_point:SNCF:87758359:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK47:1187:RapidTransit,174100,174100,Noisiel,2.61639,48.84348
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK47:1187:RapidTransit,174300,174400,Noisy-le-Grand Champs,2.578225,48.842606
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK47:1187:RapidTransit,174600,174700,Noisy-le-Grand - Mont d'Est,2.547785,48.840998
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK47:1187:RapidTransit,174900,174900,Bry-sur-Marne,2.526298,48.844328
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK47:1187:RapidTransit,175200,175300,Val de Fontenay,2.488103,48.853707
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK47:1187:RapidTransit,175700,175800,Vincennes,2.433356,48.847334
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK47:1187:RapidTransit,180000,180100,Nation,2.395952,48.848177
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK47:1187:RapidTransit,180300,180400,Paris Gare de Lyon,2.374082,48.843811
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK47:1187:RapidTransit,180600,180700,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK47:1187:RapidTransit,180900,181000,Auber,2.330432,48.871956
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK47:1187:RapidTransit,181300,181300,Charles-de-Gaulle Étoile,2.29502,48.874201
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK47:1187:RapidTransit,181700,181700,La Grande Arche de la Défense,2.238212,48.891718
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK51:1187:RapidTransit,180300,180300,Torcy,2.654377,48.839557
stop_point:SNCF:87758359:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK51:1187:RapidTransit,180600,180600,Noisiel,2.61639,48.84348
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK51:1187:RapidTransit,180800,180900,Noisy-le-Grand Champs,2.578225,48.842606
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK51:1187:RapidTransit,181100,181200,Noisy-le-Grand - Mont d'Est,2.547785,48.840998
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK51:1187:RapidTransit,181400,181400,Bry-sur-Marne,2.526298,48.844328
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK51:1187:RapidTransit,181700,181800,Val de Fontenay,2.488103,48.853707
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK51:1187:RapidTransit,182200,182300,Vincennes,2.433356,48.847334
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK51:1187:RapidTransit,182500,182600,Nation,2.395952,48.848177
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK51:1187:RapidTransit,182800,182900,Paris Gare de Lyon,2.374082,48.843811
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK51:1187:RapidTransit,183100,183200,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK51:1187:RapidTransit,183400,183500,Auber,2.330432,48.871956
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK51:1187:RapidTransit,183800,183800,Charles-de-Gaulle Étoile,2.29502,48.874201
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK51:1187:RapidTransit,184200,184200,La Grande Arche de la Défense,2.238212,48.891718
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK55:1187:RapidTransit,182800,182800,Torcy,2.654377,48.839557
stop_point:SNCF:87758359:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK55:1187:RapidTransit,183100,183100,Noisiel,2.61639,48.84348
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK55:1187:RapidTransit,183300,183400,Noisy-le-Grand Champs,2.578225,48.842606
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK55:1187:RapidTransit,183600,183700,Noisy-le-Grand - Mont d'Est,2.547785,48.840998
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK55:1187:RapidTransit,183900,183900,Bry-sur-Marne,2.526298,48.844328
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK55:1187:RapidTransit,184200,184300,Val de Fontenay,2.488103,48.853707
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK55:1187:RapidTransit,184700,184800,Vincennes,2.433356,48.847334
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK55:1187:RapidTransit,185000,185100,Nation,2.395952,48.848177
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK55:1187:RapidTransit,185300,185400,Paris Gare de Lyon,2.374082,48.843811
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK55:1187:RapidTransit,185600,185700,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK55:1187:RapidTransit,185900,190000,Auber,2.330432,48.871956
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK55:1187:RapidTransit,190300,190300,Charles-de-Gaulle Étoile,2.29502,48.874201
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK55:1187:RapidTransit,190700,190700,La Grande Arche de la Défense,2.238212,48.891718
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK59:1187:RapidTransit,185300,185300,Torcy,2.654377,48.839557
stop_point:SNCF:87758359:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK59:1187:RapidTransit,185600,185600,Noisiel,2.61639,48.84348
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK59:1187:RapidTransit,185800,185900,Noisy-le-Grand Champs,2.578225,48.842606
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK59:1187:RapidTransit,190100,190200,Noisy-le-Grand - Mont d'Est,2.547785,48.840998
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK59:1187:RapidTransit,190400,190400,Bry-sur-Marne,2.526298,48.844328
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK59:1187:RapidTransit,190700,190800,Val de Fontenay,2.488103,48.853707
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK59:1187:RapidTransit,191200,191300,Vincennes,2.433356,48.847334
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK59:1187:RapidTransit,191500,191600,Nation,2.395952,48.848177
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK59:1187:RapidTransit,191800,191900,Paris Gare de Lyon,2.374082,48.843811
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK59:1187:RapidTransit,192100,192200,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK59:1187:RapidTransit,192400,192500,Auber,2.330432,48.871956
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK59:1187:RapidTransit,192800,192800,Charles-de-Gaulle Étoile,2.29502,48.874201
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-08:BLOK59:1187:RapidTransit,193200,193200,La Grande Arche de la Défense,2.238212,48.891718
stop_point:SNCF:87754994:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA13:1187:RapidTransit,065500,065500,Marne la Vallée - Chessy,2.782218,48.869767
stop_point:SNCF:87730069:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA13:1187:RapidTransit,065700,065700,Val d'Europe,2.775072,48.856103
stop_point:SNCF:87754986:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA13:1187:RapidTransit,070100,070200,Bussy-Saint-Georges,2.709774,48.836758
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA13:1187:RapidTransit,070500,070600,Torcy,2.654377,48.839557
stop_point:SNCF:87758367:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA13:1187:RapidTransit,070700,070800,Lognes,2.633673,48.839098
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA13:1187:RapidTransit,071100,071200,Noisy-le-Grand Champs,2.578225,48.842606
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA13:1187:RapidTransit,071400,071500,Noisy-le-Grand - Mont d'Est,2.547785,48.840998
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA13:1187:RapidTransit,071700,071700,Bry-sur-Marne,2.526298,48.844328
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA13:1187:RapidTransit,072000,072100,Val de Fontenay,2.488103,48.853707
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA13:1187:RapidTransit,072500,072600,Vincennes,2.433356,48.847334
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA13:1187:RapidTransit,072800,072900,Nation,2.395952,48.848177
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA13:1187:RapidTransit,073100,073200,Paris Gare de Lyon,2.374082,48.843811
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA13:1187:RapidTransit,073500,073600,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA13:1187:RapidTransit,073800,073900,Auber,2.330432,48.871956
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA13:1187:RapidTransit,074100,074200,Charles-de-Gaulle Étoile,2.29502,48.874201
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA13:1187:RapidTransit,074600,074600,La Grande Arche de la Défense,2.238212,48.891718
stop_point:SNCF:87754994:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA17:1187:RapidTransit,071800,071800,Marne la Vallée - Chessy,2.782218,48.869767
stop_point:SNCF:87730069:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA17:1187:RapidTransit,072000,072100,Val d'Europe,2.775072,48.856103
stop_point:SNCF:87754986:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA17:1187:RapidTransit,072400,072500,Bussy-Saint-Georges,2.709774,48.836758
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA17:1187:RapidTransit,072800,072900,Torcy,2.654377,48.839557
stop_point:SNCF:87758367:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA17:1187:RapidTransit,073100,073100,Lognes,2.633673,48.839098
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA17:1187:RapidTransit,073500,073500,Noisy-le-Grand Champs,2.578225,48.842606
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA17:1187:RapidTransit,073700,073800,Noisy-le-Grand - Mont d'Est,2.547785,48.840998
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA17:1187:RapidTransit,074000,074100,Bry-sur-Marne,2.526298,48.844328
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA17:1187:RapidTransit,074300,074400,Val de Fontenay,2.488103,48.853707
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA17:1187:RapidTransit,074800,074900,Vincennes,2.433356,48.847334
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA17:1187:RapidTransit,075200,075200,Nation,2.395952,48.848177
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA17:1187:RapidTransit,075500,075600,Paris Gare de Lyon,2.374082,48.843811
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA17:1187:RapidTransit,075800,075900,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA17:1187:RapidTransit,080100,080200,Auber,2.330432,48.871956
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA17:1187:RapidTransit,080500,080500,Charles-de-Gaulle Étoile,2.29502,48.874201
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA17:1187:RapidTransit,080900,080900,La Grande Arche de la Défense,2.238212,48.891718
stop_point:SNCF:87754994:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA21:1187:RapidTransit,074200,074200,Marne la Vallée - Chessy,2.782218,48.869767
stop_point:SNCF:87730069:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA21:1187:RapidTransit,074400,074400,Val d'Europe,2.775072,48.856103
stop_point:SNCF:87754986:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA21:1187:RapidTransit,074800,074800,Bussy-Saint-Georges,2.709774,48.836758
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA21:1187:RapidTransit,075100,075200,Torcy,2.654377,48.839557
stop_point:SNCF:87758367:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA21:1187:RapidTransit,075400,075500,Lognes,2.633673,48.839098
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA21:1187:RapidTransit,075800,075900,Noisy-le-Grand Champs,2.578225,48.842606
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA21:1187:RapidTransit,080100,080100,Noisy-le-Grand - Mont d'Est,2.547785,48.840998
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA21:1187:RapidTransit,080300,080400,Bry-sur-Marne,2.526298,48.844328
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA21:1187:RapidTransit,080700,080800,Val de Fontenay,2.488103,48.853707
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA21:1187:RapidTransit,081200,081200,Vincennes,2.433356,48.847334
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA21:1187:RapidTransit,081500,081600,Nation,2.395952,48.848177
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA21:1187:RapidTransit,081800,081900,Paris Gare de Lyon,2.374082,48.843811
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA21:1187:RapidTransit,082200,082300,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA21:1187:RapidTransit,082500,082500,Auber,2.330432,48.871956
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA21:1187:RapidTransit,082800,082900,Charles-de-Gaulle Étoile,2.29502,48.874201
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA21:1187:RapidTransit,083200,083200,La Grande Arche de la Défense,2.238212,48.891718
stop_point:SNCF:87754994:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA25:1187:RapidTransit,080500,080500,Marne la Vallée - Chessy,2.782218,48.869767
stop_point:SNCF:87730069:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA25:1187:RapidTransit,080700,080700,Val d'Europe,2.775072,48.856103
stop_point:SNCF:87754986:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA25:1187:RapidTransit,081100,081200,Bussy-Saint-Georges,2.709774,48.836758
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA25:1187:RapidTransit,081500,081600,Torcy,2.654377,48.839557
stop_point:SNCF:87758367:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA25:1187:RapidTransit,081700,081800,Lognes,2.633673,48.839098
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA25:1187:RapidTransit,082100,082200,Noisy-le-Grand Champs,2.578225,48.842606
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA25:1187:RapidTransit,082400,082500,Noisy-le-Grand - Mont d'Est,2.547785,48.840998
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA25:1187:RapidTransit,082700,082700,Bry-sur-Marne,2.526298,48.844328
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA25:1187:RapidTransit,083000,083100,Val de Fontenay,2.488103,48.853707
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA25:1187:RapidTransit,083500,083600,Vincennes,2.433356,48.847334
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA25:1187:RapidTransit,083800,083900,Nation,2.395952,48.848177
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA25:1187:RapidTransit,084100,084200,Paris Gare de Lyon,2.374082,48.843811
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA25:1187:RapidTransit,084500,084600,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87758599:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA25:1187:RapidTransit,084800,084900,Auber,2.330432,48.871956
stop_point:SNCF:87758003:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA25:1187:RapidTransit,085100,085200,Charles-de-Gaulle Étoile,2.29502,48.874201
stop_point:SNCF:87758011:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA25:1187:RapidTransit,085600,085600,La Grande Arche de la Défense,2.238212,48.891718
stop_point:SNCF:87754994:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA29:1187:RapidTransit,082800,082800,Marne la Vallée - Chessy,2.782218,48.869767
stop_point:SNCF:87730069:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA29:1187:RapidTransit,083000,083100,Val d'Europe,2.775072,48.856103
stop_point:SNCF:87754986:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA29:1187:RapidTransit,083400,083500,Bussy-Saint-Georges,2.709774,48.836758
stop_point:SNCF:87758375:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA29:1187:RapidTransit,083800,083900,Torcy,2.654377,48.839557
stop_point:SNCF:87758367:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA29:1187:RapidTransit,084100,084100,Lognes,2.633673,48.839098
stop_point:SNCF:87758342:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA29:1187:RapidTransit,084500,084500,Noisy-le-Grand Champs,2.578225,48.842606
stop_point:SNCF:87758334:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA29:1187:RapidTransit,084700,084800,Noisy-le-Grand - Mont d'Est,2.547785,48.840998
stop_point:SNCF:87758326:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA29:1187:RapidTransit,085000,085100,Bry-sur-Marne,2.526298,48.844328
stop_point:SNCF:87758300:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA29:1187:RapidTransit,085300,085400,Val de Fontenay,2.488103,48.853707
stop_point:SNCF:87758110:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA29:1187:RapidTransit,085800,085900,Vincennes,2.433356,48.847334
stop_point:SNCF:87758102:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA29:1187:RapidTransit,090200,090200,Nation,2.395952,48.848177
stop_point:SNCF:87758581:RapidTransit,vehicle_journey:SNCF:2024-07-08:BORA29:1187:RapidTransit,090500,090600,Paris Gare de Lyon,2.374082,48.843811
